cp_id,reserve,amount,old_payment_date,new_payment_date,old_payment_method,new_payment_method,old_payment_key,new_payment_key,old_source,new_source,clear_payment_client,reason
14726,012914,250.0,2025-07-24,2017-01-26,bank_transfer,unknown,0013874,0013612,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14728,012976,922.69,2025-07-24,2017-03-15,bank_transfer,unknown,0013973,0013711,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14729,012899,205.0,2025-07-24,2017-01-23,bank_transfer,unknown,0013856,0013596,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14731,012971,102.0,2025-07-24,2017-03-01,bank_transfer,unknown,0013931,0013672,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14733,012928,315.0,2025-07-24,2017-02-06,bank_transfer,unknown,0013891,0013632,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14734,012770,73.34,2025-07-24,2017-01-24,bank_transfer,unknown,0013869,0013608,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14735,012891,230.58,2025-07-24,2017-02-04,bank_transfer,unknown,0013891,0013631,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14736,012868,205.0,2025-07-24,2017-01-15,bank_transfer,unknown,0013819,0013556,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14737,012960,400.0,2025-07-24,2017-02-23,bank_transfer,unknown,0013922,0013660,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14738,012908,774.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013883,0013621,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14739,012923,500.0,2025-07-24,2017-01-31,bank_transfer,unknown,0013888,0013626,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14740,012529,361.0,2025-07-24,2016-07-22,bank_transfer,unknown,0013593,0013121,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14741,012920,774.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013884,0013622,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14742,012915,360.0,2025-07-24,2017-02-12,bank_transfer,unknown,0013901,0013641,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14743,012926,220.5,2025-07-24,2017-02-10,bank_transfer,unknown,0013889,0013629,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14744,012924,774.0,2025-07-24,2017-02-09,bank_transfer,unknown,0013889,0013628,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14745,012442,65.52,2025-07-24,2016-10-21,bank_transfer,unknown,0013626,0013375,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14746,012925,231.0,2025-07-24,2017-02-01,bank_transfer,unknown,0013889,0013627,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14747,013002,154.0,2025-07-24,2017-04-29,bank_transfer,unknown,0014056,0013789,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14748,012756,175.0,2025-07-24,2016-11-02,bank_transfer,unknown,0013639,0013389,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14749,012893,266.7,2025-07-24,2017-01-30,bank_transfer,unknown,0013882,0013620,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14750,012818,166.55,2025-07-24,2017-02-06,bank_transfer,unknown,0013893,0013633,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14751,012761,212.5,2025-07-24,2016-11-24,bank_transfer,unknown,0013690,0013440,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14752,012756,527.0,2025-07-24,2017-02-04,bank_transfer,unknown,0013890,0013630,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14753,012742,183.75,2025-07-24,2016-11-28,bank_transfer,unknown,0013712,0013466,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14754,012919,750.0,2025-07-24,2017-01-30,bank_transfer,unknown,0013885,0013623,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14756,012896,174.55,2025-07-24,2017-03-09,bank_transfer,unknown,0013956,0013695,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14757,012898,750.0,2025-07-24,2017-01-23,bank_transfer,unknown,0013855,0013595,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14758,012881,30.0,2025-07-24,2017-01-31,bank_transfer,unknown,0013886,0013624,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14759,012881,126.0,2025-07-24,2017-01-31,bank_transfer,unknown,0013887,0013625,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14760,012958,920.0,2025-07-24,2017-02-24,bank_transfer,unknown,0013925,0013664,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14762,012962,156.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013960,0013698,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14763,012927,315.0,2025-07-24,2017-02-06,bank_transfer,unknown,0013892,0013632,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14764,012934,250.0,2025-07-24,2017-02-08,bank_transfer,unknown,0013894,0013634,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14765,012935,250.0,2025-07-24,2017-03-13,bank_transfer,unknown,0013895,0013635,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14766,012826,774.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013949,0013688,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14767,012942,500.0,2025-07-24,2017-02-10,bank_transfer,unknown,0013899,0013639,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14768,012987,204.75,2025-07-24,2017-03-10,bank_transfer,unknown,0013960,0013699,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14769,012987,29.25,2025-07-24,2017-03-10,bank_transfer,unknown,0013960,0013700,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14770,012890,250.0,2025-07-24,2017-01-18,bank_transfer,unknown,0013841,0013582,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14772,012937,500.0,2025-07-24,2017-02-09,bank_transfer,unknown,0013896,0013636,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14773,012844,560.0,2025-07-24,2017-01-29,bank_transfer,unknown,0013881,0013619,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14775,012765,525.0,2025-07-24,2017-02-24,bank_transfer,unknown,0013927,0013666,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14776,012962,75.0,2025-07-24,2017-02-24,bank_transfer,unknown,0013928,0013667,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14777,012938,205.0,2025-07-24,2017-02-09,bank_transfer,unknown,0013897,0013637,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14778,012944,566.25,2025-07-24,2017-02-21,bank_transfer,unknown,0013920,0013659,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14779,012943,175.0,2025-07-24,2017-02-10,bank_transfer,unknown,0013900,0013640,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14780,012888,537.5,2025-07-24,2017-02-13,bank_transfer,unknown,0013906,0013646,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14781,012915,365.0,2025-07-24,2017-02-12,bank_transfer,unknown,0013902,0013642,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14782,012953,231.0,2025-07-24,2017-03-04,bank_transfer,unknown,0013941,0013679,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14783,012306,687.04,2025-07-24,2016-08-26,bank_transfer,unknown,0013529,0013220,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14785,012984,240.0,2025-07-24,2017-03-08,bank_transfer,unknown,0013948,0013687,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14786,012945,210.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014018,0013756,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14787,012947,134.4,2025-07-24,2017-02-15,bank_transfer,unknown,0013908,0013648,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14788,012965,231.0,2025-07-24,2017-02-28,bank_transfer,unknown,0013929,0013669,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14789,012951,400.0,2025-07-24,2017-02-15,bank_transfer,unknown,0013910,0013650,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14790,012966,600.0,2025-07-24,2017-02-28,bank_transfer,unknown,0013929,0013670,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14791,012950,640.0,2025-07-24,2017-02-24,bank_transfer,unknown,0013926,0013665,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14792,012963,100.0,2025-07-24,2017-02-27,bank_transfer,unknown,0013929,0013668,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14793,012791,45.0,2025-07-24,2017-02-20,bank_transfer,unknown,0013918,0013658,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14794,013088,140.0,2025-07-24,2017-05-16,bank_transfer,unknown,0014152,0013829,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14795,013089,175.0,2025-07-24,2017-05-16,bank_transfer,unknown,0014153,0013830,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14796,012830,140.97,2025-07-24,2017-02-17,bank_transfer,unknown,0013915,0013655,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14797,012985,500.0,2025-07-24,2017-03-09,bank_transfer,unknown,0013952,0013690,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14798,012790,45.0,2025-07-24,2017-02-20,bank_transfer,unknown,0013919,0013658,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14799,012888,112.73,2025-07-24,2017-02-20,bank_transfer,unknown,0013917,0013657,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14800,012975,156.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013962,0013701,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14801,013219,75.0,2025-07-24,2017-07-26,bank_transfer,unknown,0014359,0014037,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14802,012958,205.0,2025-07-24,2017-02-17,bank_transfer,unknown,0013916,0013656,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14803,012792,115.92,2025-07-24,2016-12-09,bank_transfer,unknown,0013742,0013492,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14804,012956,175.0,2025-07-24,2017-02-16,bank_transfer,unknown,0013912,0013652,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14805,012969,102.0,2025-07-24,2017-03-01,bank_transfer,unknown,0013933,0013672,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14806,012521,264.0,2025-07-24,2016-11-24,bank_transfer,unknown,0013692,0013442,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14807,012974,402.5,2025-07-24,2017-03-07,bank_transfer,unknown,0013947,0013686,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14808,012946,787.5,2025-07-24,2017-02-14,bank_transfer,unknown,0013907,0013647,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14809,012952,1980.0,2025-07-24,2017-03-08,bank_transfer,unknown,0013950,0013689,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14810,012853,468.0,2025-07-24,2016-12-26,bank_transfer,unknown,0013777,0013526,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14811,012409,721.5,2025-07-24,2016-12-16,bank_transfer,unknown,0013762,0013511,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14812,012940,410.0,2025-07-24,2017-02-09,bank_transfer,unknown,0013898,0013638,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14813,012970,102.0,2025-07-24,2017-03-01,bank_transfer,unknown,0013932,0013672,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14814,012870,262.5,2025-07-24,2017-01-15,bank_transfer,unknown,0013817,0013554,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14815,012983,100.0,2025-07-24,2017-03-07,bank_transfer,unknown,0013946,0013685,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14816,012982,500.0,2025-07-24,2017-03-06,bank_transfer,unknown,0013945,0013683,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14818,012910,231.0,2025-07-24,2017-03-04,bank_transfer,unknown,0013942,0013680,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14819,013003,250.0,2025-07-24,2017-03-17,bank_transfer,unknown,0013977,0013715,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14820,012934,410.25,2025-07-24,2017-03-15,bank_transfer,unknown,0013976,0013714,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14821,012963,560.0,2025-07-24,2017-03-03,bank_transfer,unknown,0013939,0013677,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14822,012964,231.0,2025-07-24,2017-03-13,bank_transfer,unknown,0013940,0013678,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14825,012975,75.0,2025-07-24,2017-03-06,bank_transfer,unknown,0013944,0013682,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14826,012994,204.75,2025-07-24,2017-03-13,bank_transfer,unknown,0013966,0013704,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14827,013011,175.0,2025-07-24,2017-03-22,bank_transfer,unknown,0013989,0013727,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14828,012889,1122.18,2025-07-24,2017-03-03,bank_transfer,unknown,0013937,0013675,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14829,013012,300.0,2025-07-24,2017-03-22,bank_transfer,unknown,0013989,0013728,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14830,012765,217.37,2025-07-24,2017-03-03,bank_transfer,unknown,0013938,0013676,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14831,012928,36.0,2025-07-24,2017-03-09,bank_transfer,unknown,0013957,0013696,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14832,012927,36.0,2025-07-24,2017-03-09,bank_transfer,unknown,0013958,0013696,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14833,012558,231.0,2025-07-24,2017-03-10,bank_transfer,unknown,0013959,0013697,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14834,012833,202.5,2025-07-24,2017-01-03,bank_transfer,unknown,0013793,0013540,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14835,012744,231.0,2025-07-24,2016-10-19,bank_transfer,unknown,0013618,0013367,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14836,012989,500.0,2025-07-24,2017-03-09,bank_transfer,unknown,0013953,0013692,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14838,012862,231.0,2025-07-24,2017-01-03,bank_transfer,unknown,0013791,0013538,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14839,012762,113.98,2025-07-24,2017-03-09,bank_transfer,unknown,0013955,0013694,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14840,012736,687.5,2025-07-24,2016-12-01,bank_transfer,unknown,0013723,0013475,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14841,012996,500.0,2025-07-24,2017-03-15,bank_transfer,unknown,0013975,0013713,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14844,013002,120.0,2025-07-24,2017-03-17,bank_transfer,unknown,0013978,0013716,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14845,013000,250.0,2025-07-24,2017-03-17,bank_transfer,unknown,0013978,0013718,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14847,013001,120.0,2025-07-24,2017-03-17,bank_transfer,unknown,0013978,0013717,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14848,012776,721.5,2025-07-24,2017-01-25,bank_transfer,unknown,0013871,0013609,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14849,012995,0.25,2025-07-24,2017-03-13,bank_transfer,unknown,0013967,0013704,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14851,012990,674.99,2025-07-24,2017-03-15,bank_transfer,unknown,0013971,0013710,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14852,012824,735.0,2025-07-24,2016-12-06,bank_transfer,unknown,0013737,0013488,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14853,013006,300.0,2025-07-24,2017-03-20,bank_transfer,unknown,0013984,0013723,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14855,012932,287.5,2025-07-24,2017-03-20,bank_transfer,unknown,0013982,0013722,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14856,012323,1449.0,2025-07-24,2016-12-16,bank_transfer,unknown,0013596,0013286,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14857,012346,1443.0,2025-07-24,2016-12-16,bank_transfer,unknown,0013597,0013287,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14858,012913,1713.43,2025-07-24,2017-02-15,bank_transfer,unknown,0013911,0013651,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14859,013005,1009.32,2025-07-24,2017-03-20,bank_transfer,unknown,0013981,0013721,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14860,012750,250.0,2025-07-24,2016-12-07,bank_transfer,unknown,0013738,0013489,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14861,012931,287.5,2025-07-24,2017-03-20,bank_transfer,unknown,0013983,0013722,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14862,013008,205.0,2025-07-24,2017-03-21,bank_transfer,unknown,0013985,0013724,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14865,013008,389.0,2025-07-24,2017-03-21,bank_transfer,unknown,0013986,0013725,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14866,012990,120.0,2025-07-24,2017-03-09,bank_transfer,unknown,0013954,0013693,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14867,013009,774.0,2025-07-24,2017-03-22,bank_transfer,unknown,0013987,0013726,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
14868,013015,231.0,2025-07-24,2017-04-04,bank_transfer,unknown,0014011,0013749,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
