receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
217536,2012-05-23,WENDY'S,11.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217539,2012-05-23,BOSTON PIZZA,13.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214963,2012-05-24,CITY OF RED DEER,1.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217574,2012-05-24,AGAJUTLA RESTAURANT,24.40,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215060,2012-05-25,MR SUDS INC.,13.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215061,2012-05-25,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215187,2012-05-25,THE TURTLE CLUB TRUCK CAR WASH,8.51,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217172,2012-05-25,TRIO,105.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217177,2012-05-25,WESTERNER,5.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217528,2012-05-25,PHIL'S RESTAURA,24.31,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215059,2012-05-26,MR SUDS INC.,5.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217146,2012-05-26,SOBEYS,14.26,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217517,2012-05-26,SMITTYS,20.97,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214871,2012-05-28,DOMO GAS,60.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215172,2012-05-28,SUPER CLEAN,9.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215270,2012-05-28,106.7 THE DRIVE,52.65,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217565,2012-05-28,BOSTON PIZZA,18.69,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217566,2012-05-28,BOSTON PIZZA,26.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214869,2012-05-29,DOMO GAS,41.72,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214872,2012-05-29,DOMO GAS,34.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214873,2012-05-29,DOMO GAS,2.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215272,2012-05-29,RUN'N ON EMPTY,32.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217543,2012-05-29,MCDONALD'S,13.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215123,2012-05-30,MR SUDS INC.,27.55,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215134,2012-05-30,MR SUDS INC.,55.10,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215135,2012-05-30,MR SUDS INC.,47.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215137,2012-05-30,MR SUDS INC.,4.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215158,2012-05-30,JUMBO,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215159,2012-05-30,JUMBO,25.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217039,2012-05-30,A BUCK OR TWO,56.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217055,2012-05-30,BEST BUY,272.98,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217079,2012-05-30,WALMART,89.46,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217209,2012-05-30,BED BATH AND BEYOND,125.92,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217510,2012-05-30,DRAGON CITY CAFE,63.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217561,2012-05-30,TONY ROMAS,60.36,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214960,2012-05-31,THE KEY HOLE,26.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217227,2012-05-31,CITY OF RED DEER,40.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217530,2012-05-31,PHIL'S RESTAURA,33.71,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217540,2012-06-01,CHINA BEN,15.44,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215175,2012-06-02,SUPER CLEAN,7.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215769,2012-06-02,IGA,6.07,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217181,2012-06-02,WESTERNER,5.25,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217361,2012-06-02,BOSTON PIZZA,30.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217538,2012-06-02,BOSTON PIZZA,16.33,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217182,2012-06-03,FIELDS STORES,630.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214968,2012-06-04,DOLLARAMA,19.95,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215118,2012-06-04,MR SUDS INC.,13.30,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215161,2012-06-04,THE TRUCK TOWN WASH,23.10,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217073,2012-06-05,REAL CANADIAN SUPERSTORE,71.70,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215119,2012-06-09,MR SUDS INC.,12.35,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215120,2012-06-09,MR SUDS INC.,9.50,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215151,2012-06-10,JUMBO,9.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217058,2012-06-16,FUTURE SHOP,42.49,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217122,2012-06-17,REAL CANADIAN WHOLESALE CLUB,8.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217123,2012-06-17,REAL CANADIAN WHOLESALE CLUB,20.74,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217249,2012-06-17,MOORES,149.99,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217045,2012-06-18,STAPLES,52.45,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214851,2012-06-19,PARTSOURCE,12.59,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215148,2012-06-19,JUMBO,50.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217135,2012-06-19,SOBEYS,54.14,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214076,2012-06-20,FLYING J,500.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215002,2012-06-20,BOAT MART,9.96,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215152,2012-06-20,JUMBO,50.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215154,2012-06-20,JUMBO,31.75,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215761,2012-06-20,PEAVEY MART,20.15,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215771,2012-06-20,A BUCK OR TWO,21.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217037,2012-06-20,WALMART,58.96,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217060,2012-06-20,FUTURE SHOP,89.21,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217247,2012-06-20,MARK'S STORE #3,78.72,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217506,2012-06-20,WENDY'S,9.11,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
145299,2012-06-22,WCB,11.51,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215153,2012-06-22,JUMBO,50.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
215176,2012-06-23,SUPER CLEAN,13.10,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
217119,2012-06-23,REAL CANADIAN WHOLESALE CLUB,11.61,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
214067,2012-06-24,FLYING J,100.00,cash,,False,,,False,,petty_cash_business_likely,cash method with non-specific vendor
