receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
214926,2012-04-05,ESSO,35.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215052,2012-04-05,MOHAWK,40.50,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217448,2012-04-05,CENTEX,89.39,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217449,2012-04-05,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217450,2012-04-05,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217446,2012-04-06,CENTEX,110.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217447,2012-04-06,CENTEX,28.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217461,2012-04-08,CENTEX,50.77,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217462,2012-04-08,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217459,2012-04-12,CENTEX,3.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217460,2012-04-12,CENTEX,51.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217458,2012-04-13,CENTEX,8.09,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
215229,2012-04-14,SHELL,53.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217455,2012-04-14,CENTEX,35.01,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
217456,2012-04-14,CENTEX,50.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
221465,2012-04-14,CENTEX,60.00,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
221466,2012-04-14,CENTEX,9.27,cash,,False,,,False,,fuel_cash_likely,fuel vendor keyword
